,customer_id,probability,predicted
1872,1227-UDMZR,0.07283983218203623,0
866,7054-ENNGU,0.5501079074760519,1
4008,7330-WZLNC,0.8746310726024367,1
6667,3967-VQOGC,0.012027464596402597,0
583,4718-DHSMV,0.6014556767705732,1
5955,8203-XJZRC,0.4277937185800686,0
2263,7579-KKLOE,0.05528995669519084,0
5271,4389-UEFCZ,0.31927897176808595,0
1059,8640-SDGKB,0.6711383021908212,1
3483,4910-AQFFX,0.748622810514645,1
2192,6504-VBLFL,0.07806951702772341,0
733,5949-HGVJL,0.518788173904336,1
2818,1980-KXVPM,0.8225468875572012,1
4429,9495-SKLKD,0.5940513465856528,1
5830,5701-SVCWR,0.39027732760195805,0
648,5204-QZXPU,0.6005263841856506,1
992,8008-HAWED,0.6915148177481052,1
5205,2798-NYLMZ,0.12600467018544967,0
4813,4868-AADLV,0.38325661358767854,0
3655,5628-RKIFK,0.5861624048881258,1
618,5018-LXQQG,0.25484246161202473,0
3068,3023-GFLBR,0.5022839430918234,1
396,3402-XRIUO,0.4271735896525133,0
6295,6924-TDGMT,0.1907227956804472,0
3899,6845-RGTYS,0.676122421804152,1
2102,5248-RPYWW,0.06337999591967818,0
2997,2774-LVQUS,0.7622584171992453,1
2375,9297-FVVDH,0.08232940529249512,0
914,7470-MCQTK,0.6132143910738198,1
4638,1545-ACTAS,0.48496520075835825,0
633,5133-VRSAB,0.561062686936401,1
394,3351-NGXYI,0.6713711558611446,1
5028,8894-JVDCV,0.35986343658479597,0
5069,9705-IOVQQ,0.38414793821583,0
1342,2212-LYASK,0.2448433278880757,0
4850,5443-SCMKX,0.4514108987701926,0
813,6620-HVDUJ,0.3768738539611621,0
2231,7101-HRBLJ,0.05428559623079962,0
6160,3506-OVLKD,0.05898526652721585,0
5459,8809-RIHDD,0.2750865772155764,0
4582,0575-CUQOV,0.5188240516756911,1
3658,5647-FXOTP,0.7155481131425163,1
3355,4360-PNRQB,0.7659440265017603,1
4331,8993-IZEUX,0.7483644270676002,1
3637,5565-FILXA,0.8500150553829772,1
4275,8709-KRDVL,0.776089741698102,1
1563,6094-ZIVKX,0.09008416644758277,0
2914,2398-YPMUR,0.8410601664746634,1
2860,2122-YWVYA,0.817042950445215,1
6033,9867-NNXLC,0.2545322383766603,0
3065,3006-XIMLN,0.8367040716860815,1
149,1357-MVDOZ,0.533664621304968,1
3133,3317-VLGQT,0.8402335119561896,1
1906,2123-VSCOT,0.04463543267161099,0
6687,4443-EMBNA,0.0066575551511665705,0
5031,8920-NAVAY,0.38972689857263426,0
3806,6357-JJPQT,0.8822564564411423,1
2101,5248-KWLAR,0.04363871020155878,0
1286,1094-BKOSX,0.07475328767444527,0
4125,7912-SYRQT,0.8116842227330339,1
5888,6972-SNKKW,0.3436955213010245,0
2634,0968-GSIKN,0.8748142816460938,1
637,5154-VEKBL,0.46409257785251135,0
960,7797-EJMDP,0.45226296100003466,0
4545,9971-ZWPBF,0.6341569874293371,1
5097,0201-MIBOL,0.24143828278620913,0
1262,0667-NSRGI,0.19769064425887373,0
4184,8178-EYZUO,0.6895430623565074,1
2555,0599-XNYDO,0.7255904257258193,1
2958,2619-WFQWU,0.8746188455820294,1
2913,2397-BRLOM,0.73116469191835,1
860,6994-KERXL,0.7533996791796098,1
5188,2380-DAMQP,0.2078495077099192,0
4281,8739-WWKDU,0.8249274173987977,1
6627,3389-KTRXV,0.04348537414308571,0
1046,8455-HIRAQ,0.5793000129257756,1
1008,8148-BPLZQ,0.4750973678365928,0
3641,5570-PTWEH,0.8087177055035988,1
2503,0376-OIWME,0.782347061592822,1
1785,9830-ECLEN,0.08503667939146092,0
1630,7102-JJVTX,0.3362630974878555,0
2396,9560-BBZXK,0.10462697498497618,0
2169,6203-HBZPA,0.046861177411658406,0
4921,6728-VOIFY,0.47747349670321615,0
4265,8647-SDTWQ,0.49748805244847194,0
5197,2533-QVMSK,0.22905171712324557,0
6361,8763-KIAFH,0.11709240218439675,0
2070,4849-PYRLQ,0.04922961655128103,0
4682,2379-GYFLQ,0.422221122182963,0
355,3055-MJDSB,0.6207454260113746,1
378,3234-VKACU,0.6177820474606052,1
5662,2654-VBVPB,0.3895344836986181,0
3870,6661-HBGWL,0.6995697018317368,1
4664,2165-VOEGB,0.3429495707429609,0
4931,6869-FGJJC,0.19768758475145431,0
3735,6000-APYLU,0.8426197087035776,1
383,3272-VUHPV,0.3761901539796775,0
5017,8646-JCOMS,0.24896745188885497,0
6424,0397-ZXWQF,0.008757384266918643,0
2316,8311-UEUAB,0.09277227849236662,0
5540,0487-VVUVK,0.23163022911702727,0
3598,5382-SOYZL,0.8071784361848225,1
5763,4488-PSYCG,0.23967168359137014,0
6270,6248-BSHKG,0.023708992545598766,0
256,2207-OBZNX,0.6789105190909995,1
310,2718-GAXQD,0.619932046021422,1
5833,5766-ZJYBB,0.42722294607010564,0
575,4680-KUTAJ,0.6616599434322828,1
1167,9505-SQFSW,0.5918290009077252,1
2062,4723-BEGSG,0.03978815479877788,0
2333,8590-YFFQO,0.021586466589220282,0
6697,4609-KNNWG,0.04436627243075608,0
568,4640-UHDOS,0.5790438882374211,1
58,0603-OLQDC,0.672567843612396,1
2009,3720-DBRWL,0.08344583464704675,0
6,0076-LVEPS,0.345175665886797,0
6250,5871-DGTXZ,0.07688823950249823,0
732,5949-EBSQK,0.4036835729953652,0
1097,8851-RAGOV,0.4897245701593491,0
1041,8401-EMUWF,0.3660719342591462,0
4717,2931-XIQBR,0.30986112467114085,0
1674,7868-BGSZA,0.3322328004779518,0
6661,3865-ZFZIB,0.06813192715770179,0
5080,9835-ZIITK,0.3983273345667931,0
5034,8952-WCVCD,0.5247576511551569,1
5392,7159-NOKYQ,0.2605179062296897,0
4551,0052-DCKON,0.27931886077828544,0
691,5542-DHSXL,0.6299435953799388,1
610,4957-TREIR,0.5679794597778771,1
4377,9250-WYPLL,0.8254254941081326,1
5972,8573-CGOCC,0.2106553296645186,0
4995,8226-BXGES,0.27994173426096614,0
6953,8540-ZQGEA,0.011890579705395109,0
5758,4390-KYULV,0.37982523809320756,0
6271,6260-XLACS,0.23251573515300006,0
5999,9122-UMROB,0.4278272994351687,0
3703,5899-OUVKV,0.7855235971549481,1
104,0953-LGOVU,0.4148244471126749,0
5176,2057-BOYKM,0.1514696340199354,0
3988,7248-VZQLC,0.5829234331948335,1
2741,1565-RHDJD,0.7582764641047016,1
1225,0022-TCJCI,0.14037246217609628,0
3613,5442-BHQNG,0.8456409071651589,1
3686,5834-ASPWA,0.892297033118954,1
1530,5446-DKWYW,0.18772703448870615,0
6229,5313-FPXWG,0.0540101931149013,0
4663,2153-MREFK,0.5367834484180384,1
6962,8727-JQFHV,0.01109598867704211,0
3214,3703-KBKZP,0.7860570645946954,1
2409,9823-EALYC,0.04958017495604222,0
3731,5982-FPVQN,0.7455587762163952,1
285,2474-LCNUE,0.3552972299375185,0
665,5365-LLFYV,0.7413606151976915,1
465,3877-JRJIP,0.7875032024441463,1
3058,2990-HWIML,0.8690021310662764,1
1523,5245-VDBUR,0.11662406485618028,0
5425,7954-MLBUN,0.2356176998784109,0
5746,4140-WJAWW,0.29171214982437316,0
1006,8108-UXRQN,0.5162958870507347,1
2706,1379-FRVEB,0.8331105379823431,1
2970,2669-OIDSD,0.539069893521564,1
1611,6840-RESVB,0.31716237598263475,0
5064,9565-JSNFM,0.4888253733001467,0
2057,4674-HGNUA,0.028496154072279126,0
5718,3682-YEUWS,0.3078635275519864,0
6426,0404-AHASP,0.006693872988520114,0
2111,5329-KRDTM,0.033115906539262926,0
2633,0963-ZBDRN,0.6939729695138673,1
4126,7916-VCCPB,0.6667350513302014,1
1018,8221-EQDGL,0.34516867052384154,0
1107,8950-MTZNV,0.7524290103999322,1
4092,7730-IUTDZ,0.6788808404411788,1
4791,4531-AUZNK,0.3578722979694486,0
4452,9600-NAXZN,0.7563317616105169,1
4025,7410-OIEDU,0.8141445110342186,1
6885,7554-NEWDD,0.07901241207372693,0
303,2636-OHFMN,0.7323641917238074,1
3192,3565-UNOCC,0.7405764319264522,1
123,1134-YWTYF,0.45393037760559,0
2541,0531-ZZJWQ,0.5777661617323466,1
5281,4713-ZBURT,0.22725933013342525,0
3564,5244-IRFIH,0.7493128347680009,1
4205,8337-MSSXB,0.855364801633359,1
532,4361-JEIVL,0.7506297986454717,1
2978,2683-BPJSO,0.7717481671268007,1
4898,6345-ULYRW,0.40062751950654124,0
6473,1093-YSWCA,0.062336419315599044,0
1276,0895-LMRSF,0.3426726992789056,0
3592,5366-IJEQJ,0.8120047218282085,1
2506,0378-TOVMS,0.7753528480212659,1
712,5707-ORNDZ,0.612346457140407,1
539,4429-WYGFR,0.3250754452385871,0
2234,7113-HIPFI,0.03038285068672907,0
3144,3365-SAIGS,0.8291919244843424,1
2916,2430-USGXP,0.8335749462176932,1
834,6773-LQTVT,0.41548320509544173,0
4337,9050-IKDZA,0.8287600059416509,1
2443,0125-LZQXK,0.7964953396592833,1
2339,8661-BOYNW,0.05478943390588031,0
6454,0825-CPPQH,0.005025601881055053,0
101,0928-JMXNP,0.7176582163303854,1
6039,9975-SKRNR,0.42688728793132236,0
4893,6270-OMFIW,0.5030488188599265,1
6980,8922-NPKBJ,0.022421717895999636,0
6177,3982-JGSFD,0.08408763053144827,0
412,3528-HFRIQ,0.14823830221808154,0
857,6959-GQEGV,0.46230045367489664,0
2819,1981-INRFU,0.8880704838240727,1
1315,1623-NLDOT,0.09979605078285146,0
1212,9853-JFZDU,0.26741592869815933,0
1051,8543-MSDMF,0.773993991266841,1
1009,8158-WPEZG,0.5315146512422136,1
124,1142-WACZW,0.5125838303095889,1
4794,4612-THJBS,0.4319073276224397,0
963,7802-EFKNY,0.7001723111002578,1
2969,2665-NPTGL,0.7625469062941386,1
3843,6538-POCHL,0.6301054427039008,1
6074,1085-LDWAM,0.014160048918218995,0
5110,0530-IJVDB,0.19895002045502477,0
5927,7777-UNYHB,0.2806367377378124,0
3027,2874-YXVVA,0.6880978190236243,1
1497,4826-DXMUP,0.19521953593145108,0
4020,7398-LXGYX,0.5590730009866353,1
4036,7479-NITWS,0.7942719375262542,1
3472,4846-WHAFZ,0.7392311131690237,1
876,7129-ACFOG,0.7402208725168019,1
2482,0306-JAELE,0.8172891510140315,1
2854,2091-RFFBA,0.7434603105040548,1
6018,9467-ROOLM,0.21488961446527602,0
5673,2792-VPPET,0.5177188564130035,1
2141,5803-NQJZO,0.045587916442322976,0
3073,3049-SOLAY,0.8789461026782319,1
1337,2137-DQMEV,0.059002947806826786,0
28,0292-WEGCH,0.2974941273412751,0
2794,1853-UDXBW,0.864256627706854,1
5152,1455-HFBXA,0.1660538124676718,0
3693,5875-YPQFJ,0.890824875968442,1
2237,7139-JZFVG,0.05619695756165419,0
520,4310-KEDTB,0.47393525062708525,0
3464,4826-TZEVA,0.52651582535182,1
1110,8976-OQHGT,0.4784371844936216,0
7037,9945-PSVIP,0.0677793441877521,0
2696,1319-YLZJG,0.8557886360184987,1
3741,6029-WTIPC,0.8004194138002132,1
265,2273-QCKXA,0.5805068765412941,1
2167,6169-PGNCD,0.05607843776461854,0
3224,3727-RJMEO,0.8539152164046081,1
5354,6435-VWCCY,0.18929575118526376,0
6557,2333-KWEWW,0.054835909754929565,0
3208,3647-GMGDH,0.6919077260121924,1
5369,6733-LRIZX,0.35906513611033897,0
6055,0661-KQHNK,0.12866637960745853,0
3603,5394-SVGJV,0.5530970211340718,1
3218,3714-NTNFO,0.6984274585534918,1
4158,8058-JMEQO,0.8453810116187088,1
3695,5883-GTGVD,0.8340550550551435,1
4634,1470-PSXNM,0.5136912967388895,1
2325,8413-YNHNV,0.05490901841979963,0
5795,4936-YPJNK,0.3575365881945056,0
3003,2799-ARNLO,0.8555432933024792,1
5792,4895-TMWIR,0.2532808221196502,0
1698,8292-FRFZQ,0.1226161831340451,0
1016,8205-MQUGY,0.6635099503759547,1
3485,4911-BANWH,0.639412342653248,1
2345,8780-YRMTT,0.04147134819668297,0
5875,6648-INWPS,0.2525864109563165,0
1270,0756-MPZRL,0.061938915646186275,0
3331,4236-XPXAV,0.7507656929989406,1
6345,8395-ETZKQ,0.011975344385474323,0
4624,1335-HQMKX,0.4697611074745709,0
2303,8169-SAEJD,0.031317389796287516,0
6234,5505-OVWQW,0.14608803017185998,0
6616,3239-TPHPZ,0.1552042015588369,0
3187,3540-RZJYU,0.799363543429985,1
6204,4632-PAOYU,0.08532909533080794,0
6170,3724-BSCVH,0.1343734880826841,0
1904,2088-IEBAU,0.08948919622636678,0
6273,6447-EGDIV,0.08400896349779781,0
1804,0238-WHBIQ,0.03616503810093553,0
1931,2335-GSODA,0.08452830484377975,0
959,7794-JASDG,0.755381399009176,1
3500,4988-IQIGL,0.8922706628669005,1
6644,3642-BYHDO,0.00501523744518821,0
6529,1970-KKFWL,0.028916301669708065,0
5759,4396-KLSEH,0.4976494966314399,0
1939,2535-PBCGC,0.02504267863829567,0
2219,6897-RWMUB,0.05300872644196489,0
1341,2188-SXWVT,0.22304253417929262,0
3563,5243-SAOTC,0.5579306663139724,1
5349,6308-CQRBU,0.14412197562401408,0
792,6447-GORXK,0.24216478730877794,0
728,5916-QEWPT,0.5927648905873767,1
2976,2675-DHUTR,0.6373608997187448,1
5134,1116-DXXDF,0.4630351375823863,0
502,4177-JPDFU,0.47576797474840304,0
5809,5260-UMPWX,0.17041380055319238,0
4623,1334-PDUKM,0.19873378568958772,0
5428,8015-IHCGW,0.24162640325881035,0
307,2676-OXPPQ,0.6624024842297048,1
3203,3627-FHKBK,0.8342120487400653,1
3958,7128-GGCNO,0.4683160870834027,0
6128,2662-NNTDK,0.018251775832594484,0
4556,0193-ESZXP,0.27956044117657564,0
2728,1472-TNCWL,0.7745950666748241,1
6773,5743-KHMNA,0.007348582297674052,0
2904,2359-KMGLI,0.8208491218557769,1
3812,6377-WHAOX,0.716162671116697,1
5531,0310-VQXAM,0.2980528616490472,0
2140,5792-JALQC,0.07845409102359793,0
2853,2082-OJVTK,0.7526256442563499,1
5393,7173-TETGO,0.1258417429573699,0
1722,8782-NUUOL,0.13449540994446446,0
3990,7251-XFOIL,0.5434281116704551,1
1691,8184-WMOFI,0.06477173260586792,0
6420,0362-RAOQO,0.0241498346658247,0
2986,2697-NQBPF,0.6849400220650457,1
4444,9552-TGUZV,0.8153644719045652,1
2924,2460-NGXBJ,0.6915408188169163,1
2005,3638-WEABW,0.0403640587848467,0
1592,6543-JXSOO,0.21894774630977754,0
4728,3190-XFANI,0.3826587678896423,0
3021,2865-TCHJW,0.8787280221556193,1
5698,3247-MHJKM,0.4277601383902305,0
6329,7817-OMJNA,0.1525033269542911,0
7042,9975-GPKZU,0.01221395133029543,0
206,1794-HBQTJ,0.6914106013874591,1
2391,9499-XPZXM,0.03284384574195288,0
3697,5886-VLQVU,0.5433500700842603,1
2014,3813-DHBBB,0.03365609434050045,0
1331,2027-DNKIV,0.19619771758817053,0
5740,4018-KJYUY,0.12958600171277568,0
4621,1265-XTECC,0.3047587943995782,0
1753,9309-BZGNT,0.052079826169801426,0
7033,9814-AOUDH,0.013711293101729702,0
4014,7379-FNIUJ,0.8568970646950417,1
858,6959-UWKHF,0.7796169376147366,1
91,0836-SEYLU,0.4219852932247806,0
2424,0018-NYROU,0.8557124897709679,1
1805,0244-LGNFY,0.046367195966768415,0
4577,0516-OOHAR,0.4712999991531812,0
6873,7337-CINUD,0.06970996857526335,0
830,6713-OKOMC,0.5290346379805434,1
1851,0848-SOMKO,0.020354873235125765,0
5096,0181-RITDD,0.16239913138594636,0
1865,1116-FRYVH,0.04636855968878309,0
3117,3223-DWFIO,0.8287723168345816,1
2963,2645-QTLMB,0.8643200203389654,1
917,7511-YMXVQ,0.6807086662547851,1
4375,9237-HQITU,0.8854861882008104,1
1701,8319-QBEHW,0.29492509872447253,0
1117,9026-LHEVG,0.5963733363959764,1
5545,0568-ONFPC,0.3507803700807703,0
5118,0727-BNRLG,0.1256957357043641,0
404,3450-WXOAT,0.2576856785818221,0
5231,3428-MMGUB,0.328608854740396,0
3682,5816-QVHRX,0.5188087346511118,1
3188,3541-ZNUHK,0.5762072700006452,1
344,2959-EEXWB,0.2699308108945038,0
3890,6771-XWBDM,0.5516586018605032,1
4361,9158-VCTQB,0.6148560566980872,1
4602,0959-WHOKV,0.6083752496184851,1
1655,7614-QVWQL,0.16891258483762517,0
2456,0178-SZBHO,0.5210681611767597,1
6069,1022-RKXDR,0.08511688478817067,0
5753,4232-JGKIY,0.4659804914648711,0
6631,3458-IDMFK,0.0878568920447026,0
1402,3181-VTHOE,0.05396769596248842,0
6719,4883-KCPZJ,0.03410023107273616,0
561,4570-QHXHL,0.6791265758711094,1
3319,4183-MYFRB,0.8046213163532425,1
2292,8046-DNVTL,0.030746949527852802,0
3783,6230-BSUXY,0.89410463706511,1
983,7909-FIOIY,0.4751511351608934,0
1866,1139-WUOAH,0.030051196782082425,0
308,2683-JXWQQ,0.12531865424733832,0
2567,0643-OKLRP,0.5465776331970769,1
419,3580-REOAC,0.5527873651725121,1
4356,9129-UXERG,0.6768887545013939,1
6389,9575-IWCAZ,0.19760048513784337,0
6499,1407-DIGZV,0.11068854220459104,0
1178,9577-WJVCQ,0.1639820436926713,0
6293,6870-ECSHE,0.2570254272022074,0
937,7636-OWBPG,0.5889878801833891,1
6081,1272-ILHFG,0.13358915346489209,0
795,6475-VHUIZ,0.3495570250086699,0
246,2141-RRYGO,0.6983183103827427,1
6008,9313-CDOGY,0.1242270150192485,0
5510,9861-PDSZP,0.17732354315663398,0
3043,2955-BJZHG,0.731289964126739,1
5434,8089-UZWLX,0.162487130078653,0
1203,9780-FKVVF,0.664387804261594,1
2193,6505-OZNPG,0.26715093598577944,0
6443,0621-CXBKL,0.018459173078636378,0
3168,3452-GWUIN,0.8143088432531105,1
6693,4534-WGCIR,0.008354240180868784,0
4953,7251-LJBQN,0.41268519482149707,0
956,7766-CLTIC,0.5390303579774124,1
3506,5018-GWURO,0.5389495648502782,1
1745,9150-HEPMB,0.12498125296733767,0
6425,0402-OAMEN,0.0071940214797141955,0
2035,4115-BNPJY,0.10052102487181797,0
493,4080-OGPJL,0.5333359760264872,1
6059,0804-YGEQV,0.050938079246248685,0
2401,9715-SBVSU,0.2504782384706462,0
5058,9402-ROUMJ,0.23378119941922834,0
2918,2446-BEGGB,0.87113522741818,1
5291,5055-BRMNE,0.0924217671735393,0
1636,7153-CHRBV,0.09040482759781049,0
945,7707-PYBBH,0.36190367087396824,0
3898,6833-JMZYP,0.7890785170422879,1
1199,9754-CLVZW,0.22917623402209789,0
6595,2900-PHPLN,0.007771707426312881,0
296,2592-SEIFQ,0.6753072414317465,1
6445,0626-QXNGV,0.010323084414700548,0
904,7389-KBFIT,0.680397308210226,1
560,4566-QVRRW,0.6308187244193251,1
717,5778-BVOFB,0.5117135778983296,1
6199,4537-CIBHB,0.14127114005955627,0
6765,5622-UEJFI,0.028271926384710523,0
6246,5808-TOTXO,0.21911045778544036,0
4192,8224-DWCKX,0.7922519917849735,1
3852,6583-KQJLK,0.8409122476211403,1
1216,9881-VCZEP,0.51974700900127,1
141,1324-NLTJE,0.37520175631901986,0
1380,2794-XIMMO,0.1540707326084252,0
4482,9722-UJOJR,0.7110326627134552,1
1233,0134-XWXCE,0.13100975435396547,0
431,3665-JATSN,0.6009573288985746,1
3094,3144-KMTWZ,0.452996490837312,0
6038,9970-QBCDA,0.2773495810933446,0
4237,8495-LJDFO,0.5273509467724999,1
2637,1010-DIAUQ,0.7862980953557399,1
5132,1090-ESELR,0.11793453302867049,0
5297,5161-XEUVX,0.24366009550018566,0
4155,8051-HJRLT,0.8909981993283791,1
470,3920-HIHMQ,0.516743998265354,1
828,6704-UTUKK,0.5220356451054464,1
4084,7665-TOALD,0.89074479903922,1
573,4672-FOTSD,0.6405774433746085,1
5568,1066-JKSGK,0.42772655886595096,0
5901,7234-KMNRQ,0.3758361010169183,0
6730,5057-RKGLH,0.07590678492245269,0
5808,5222-JCXZT,0.37614238446452025,0
2352,9000-PLFUZ,0.06410079065232122,0
1293,1154-HYWWO,0.19465033638467566,0
348,2978-XXSOG,0.43718265496967396,0
5948,8006-PYCSW,0.41050228924519233,0
2363,9140-CZQZZ,0.05298661045029824,0
5835,5850-BDWCY,0.3445897851220348,0
2182,6408-WHTEF,0.0679272902554682,0
6003,9174-FKWZE,0.5511155432568043,1
5551,0750-EKNGL,0.329005240439368,0
1356,2405-LBMUW,0.07756301979321635,0
6451,0784-ZQJZX,0.006328618585245858,0
270,2320-SLKMB,0.3591513397312998,0
4992,8166-ORCHU,0.48103035119773047,0
2157,6034-ZRYCV,0.0750832831988868,0
1625,7029-IJEJK,0.07043309247540418,0
2834,2034-CGRHZ,0.7775593166530668,1
4246,8552-OBVRU,0.6296182121207535,1
2165,6164-HAQTX,0.02127921082764579,0
535,4385-ZKVNW,0.21160425277098024,0
4284,8749-JMNKX,0.6247393434441354,1
1454,4123-FCVCB,0.43732771105169355,0
501,4146-SVFUD,0.6834921990316379,1
6618,3266-FTKHB,0.07799957357763931,0
5641,2308-STERM,0.41131007910299605,0
3972,7181-OQCUT,0.7380958739794581,1
1815,0361-HJRDX,0.027172868589515682,0
4241,8519-QJGJD,0.7965276609997797,1
5589,1423-BMPBQ,0.4497027573849149,0
4021,7398-SKNQZ,0.8370237621263138,1
3132,3316-UWXUY,0.5147063313771194,1
566,4625-EWPTF,0.6789298585651722,1
4224,8429-XIBUM,0.7630611952567752,1
6830,6696-YDAYZ,0.06585599273137982,0
2984,2694-CIUMO,0.7167036948304735,1
4959,7486-KSRVI,0.4742401049278917,0
4677,2294-SALNE,0.34800518963469784,0
468,3893-JRNFS,0.15410426107850622,0
3910,6892-EZDTG,0.87165120691742,1
6206,4644-OBGFZ,0.024931447051209928,0
4780,4350-ZTLPI,0.3710212523504073,0
7027,9668-PUGNU,0.01267679344370659,0
5081,9844-FELAJ,0.29099337665651087,0
1200,9761-XUJWD,0.5788230566657088,1
3251,3855-ONCAR,0.8241842359206389,1
127,1205-WNWPJ,0.5811897571115551,1
3332,4238-HFHSN,0.607423232687888,1
6010,9318-NKNFC,0.5115184820148541,1
4011,7354-OIJLX,0.8413385897309251,1
5453,8628-MFKAX,0.18498937907839275,0
362,3091-FYHKI,0.7760849410454469,1
2697,1320-HTRDR,0.8806540814476033,1
3064,3005-TYFRD,0.5737845686147581,1
3400,4554-YGZIH,0.5277781923592987,1
4782,4374-YMUSQ,0.3475214714700596,0
6822,6585-WCEWR,0.008945563903782842,0
6216,4933-IKULF,0.1455562803469914,0
6851,7008-LZVOZ,0.009481217607537767,0
3652,5609-IMCGG,0.7767174058745072,1
6155,3372-CDXFJ,0.13451704098236744,0
1728,8869-TORSS,0.14367499119720709,0
2072,4859-ZSRDZ,0.03126563536373174,0
5360,6583-SZVGP,0.3849912334533584,0
4401,9367-WXLCH,0.7492632264980958,1
6952,8532-UEFWH,0.017166847894077217,0
5508,9845-PEEKO,0.16328560287381205,0
1739,9060-HJJRW,0.174208315317385,0
3781,6227-HWPWX,0.6884333848559057,1
3826,6437-UKHMV,0.8575807252947901,1
1034,8348-HFYIV,0.769964676144441,1
2366,9220-CXRSC,0.01769291133774874,0
4149,8019-ENHXU,0.6370214818517665,1
6077,1178-PZGAB,0.09763703707863094,0
5008,8417-GSODA,0.45428356424594923,0
2601,0843-WTBXE,0.5078516674633081,1
6471,1089-XZWHH,0.07467319699527983,0
1711,8597-CTXVJ,0.04626906154983817,0
2302,8166-ZZTFS,0.08783991828621304,0
4169,8104-OSKWT,0.8663028235814509,1
1506,4973-RLZVI,0.17144626274995334,0
1884,1568-BEKZM,0.034978145569513196,0
2710,1393-IMKZG,0.8472470595541342,1
6372,9066-QRSDU,0.028934035316540506,0
216,1853-ARAAQ,0.4788603533385302,0
3104,3186-BAXNB,0.7959226060513157,1
3170,3453-RTHJQ,0.8591143274718265,1
4540,9947-OTFQU,0.838435100381506,1
5782,4786-UKSNZ,0.4277601383902305,0
2852,2081-VEYEH,0.8373848010009101,1
6578,2626-VEEWG,0.007907520820054375,0
486,4026-SKKHW,0.6324394516731474,1
117,1100-DDVRV,0.5927720723912846,1
1529,5387-ASZNZ,0.07807880553736517,0
3016,2845-AFFTX,0.7549037678586368,1
147,1355-KUSBG,0.5770185431230389,1
1699,8314-DPQHL,0.29303282604925895,0
6923,8143-ETQTI,0.05719951523899242,0
3217,3714-JTVOV,0.567971353412939,1
3967,7148-XZPHA,0.35620270963776723,0
3365,4415-IJZTP,0.8920462864369023,1
4175,8120-JDCAM,0.8202418350275654,1
1801,0214-JHPFW,0.022091133782815693,0
4919,6726-WEXXK,0.6472157891798006,1
4188,8189-HBVRW,0.6104521566444157,1
1713,8627-EHGIP,0.2309849005188997,0
3793,6300-BWMJX,0.3953240098973098,0
3821,6416-TVAIH,0.8637730859812138,1
1720,8760-ZRHKE,0.09128614707772174,0
638,5155-AZQPB,0.384235828469642,0
2560,0621-HJWXJ,0.49979082445633016,0
5296,5161-UBZXI,0.11560068478400573,0
2018,3902-MIVLE,0.04421370175256466,0
5368,6726-NNFWD,0.1042406812402289,0
4170,8107-KNCIM,0.8356667356879033,1
4929,6821-JPCDC,0.5855498621137535,1
1423,3585-YNADK,0.0877954267942456,0
5267,4304-TSPVK,0.13899449556448892,0
2804,1902-XBTFB,0.7696060802263368,1
5643,2320-YKQBO,0.32840752077220425,0
1940,2580-ASVVY,0.09116011309495495,0
6085,1371-OJCEK,0.04696548860606197,0
2566,0641-EVBOJ,0.8021059530246731,1
2738,1550-LOAHA,0.5900636161304585,1
6004,9184-GALIL,0.109778999787074,0
4083,7660-HDPJV,0.8906379496456234,1
4735,3324-OIRTO,0.29387869449419457,0
645,5180-UCIIQ,0.37249595880269754,0
3953,7079-QRCBC,0.8444765186200595,1
3946,7029-RPUAV,0.7558558601109262,1
3249,3842-QTGDL,0.7125673362342894,1
5166,1832-PEUTS,0.17598629516416722,0
373,3165-HDOEW,0.7038529224335909,1
6297,6980-CDGFC,0.021973072710831276,0
1215,9873-MNDKV,0.6129734642236281,1
3720,5950-AAAGJ,0.7111076967917016,1
200,1763-WQFUK,0.6323316237323205,1
1058,8624-GIOUT,0.3342316077624582,0
3529,5129-JLPIS,0.7760913046149746,1
4283,8740-CRYFY,0.8932164220601241,1
2357,9073-ZZIAY,0.06382430344495629,0
4524,9898-KZQDZ,0.6006613060161322,1
5518,0031-PVLZI,0.32048365509701954,0
484,4012-ZTHBR,0.5188278631652958,1
5394,7176-WRTNX,0.17046473373107554,0
4734,3313-QKNKB,0.3204677758978782,0
1361,2486-WYVVE,0.2642105681571912,0
650,5207-PLSTK,0.7055087368315295,1
1773,9677-AVKED,0.19431493869979008,0
1721,8777-PVYGU,0.22027647224788002,0
1845,0769-MURVM,0.026390806641778605,0
1751,9253-VIFJQ,0.08894331053610594,0
851,6907-CQGPN,0.3241980494423487,0
3451,4806-KEXQR,0.8764418099191021,1
943,7683-CBDKJ,0.6585337544317607,1
1177,9572-WUKSB,0.6346031505285943,1
2674,1200-TUZHR,0.8052238531867729,1
3647,5599-HVLTW,0.8038973913961174,1
5076,9821-BESNZ,0.3798688520953336,0
3374,4450-MDZFX,0.3924274115581341,0
3025,2869-ADAWR,0.5882918991048744,1
3301,4098-NAUKP,0.482280389175407,0
1415,3442-ZHHCC,0.12636459369043565,0
196,1728-BQDMA,0.7028132400036349,1
6701,4641-FROLU,0.03609756441180593,0
3856,6599-CEBNN,0.6081156781491793,1
5182,2272-WUSPA,0.33310156820316916,0
136,1261-FWTTE,0.44881606709462946,0
3111,3199-XGZCY,0.8463972266494315,1
4182,8161-QYMTT,0.8651809614257224,1
6945,8402-OOOHJ,0.030596645802724632,0
5526,0208-BPQEJ,0.24331224651342678,0
